Date,SiteId,BeamId,Latitude,Longitude
5/23/2018,VSAT014,6,25.230379,-88.75362184
5/25/2018,VSAT012,6,2.5812384,-0.531180837
5/21/2018,VSAT006,3,14.66427678,-86.45251505
5/19/2018,VSAT009,4,52.81716883,72.17032301
5/21/2018,VSAT019,4,-42.23535268,-37.8169492
5/28/2018,VSAT018,6,30.13473123,-64.24483186
5/19/2018,VSAT006,6,31.37765841,-11.23190846
5/21/2018,VSAT005,1,-61.00339845,18.039717
5/23/2018,VSAT005,2,98.92091831,26.34441409
5/23/2018,VSAT011,2,-49.01925884,26.40316884
5/28/2018,VSAT021,1,15.85817243,31.79650268
5/23/2018,VSAT013,2,-11.7519925,-41.53462592
5/20/2018,VSAT023,5,-44.04280092,48.65242791
5/21/2018,VSAT004,2,-29.07212289,77.7914283
5/24/2018,VSAT011,5,-1.580784904,27.12536507
5/21/2018,VSAT006,6,-44.25530864,-16.45690426
5/26/2018,VSAT021,5,9.067466084,13.01838131
5/24/2018,VSAT009,3,75.23706587,-92.1897435
5/20/2018,VSAT010,1,-54.52346883,-4.689297276
5/28/2018,VSAT008,3,-37.59443462,-2.468904205
5/22/2018,VSAT011,6,-56.0255168,-42.38427005
5/20/2018,VSAT009,2,-37.43728397,-6.845872915
5/28/2018,VSAT001,1,43.07108913,74.3549447
5/22/2018,VSAT006,4,61.85217869,-6.00834391
5/25/2018,VSAT004,5,30.822292,22.56372167
5/21/2018,VSAT016,2,-59.22894001,-53.7394113
5/22/2018,VSAT003,5,-75.47030602,67.15186214
5/28/2018,VSAT009,6,-45.94909291,95.45145172
5/21/2018,VSAT010,2,0.67376656,-56.57531695
5/28/2018,VSAT005,3,55.98689818,-93.76950883
5/19/2018,VSAT015,6,42.98744263,18.51818058
5/25/2018,VSAT015,4,-87.3813133,-25.68109467
5/20/2018,VSAT011,4,96.01053627,68.36578769
5/20/2018,VSAT009,4,30.98249901,-26.66302981
5/20/2018,VSAT023,4,74.68311525,-31.91806264
5/19/2018,VSAT009,1,9.660038791,89.40026736
5/26/2018,VSAT021,3,-45.94469221,56.26929946
5/20/2018,VSAT016,2,-92.24992373,45.72398284
5/27/2018,VSAT011,2,50.46035589,13.9089909
5/20/2018,VSAT002,2,6.483559832,60.768085
5/26/2018,VSAT011,6,0.854698138,51.08908681
5/20/2018,VSAT019,2,54.67933222,-10.85284971
5/23/2018,VSAT017,5,29.186627,-15.47970612
5/19/2018,VSAT013,4,-93.4197711,87.55649568
5/22/2018,VSAT011,6,18.53889421,89.30074732
5/27/2018,VSAT021,6,86.74432849,31.96327614
5/27/2018,VSAT018,1,19.87069388,50.03598826
5/27/2018,VSAT007,4,24.38200042,-70.90438108
5/26/2018,VSAT003,5,83.07784779,-49.94083359
5/24/2018,VSAT008,4,-74.95907636,-25.13831953
5/26/2018,VSAT004,2,6.953857366,-48.59938873
5/25/2018,VSAT007,4,-36.98192085,17.2723302
5/26/2018,VSAT008,5,-41.18879171,32.42352022
5/20/2018,VSAT020,1,49.64326418,28.39328292
5/22/2018,VSAT014,2,60.50867665,-54.539694
5/24/2018,VSAT010,5,-2.271090625,5.241583704
5/28/2018,VSAT005,3,-54.20564676,41.3620812
5/24/2018,VSAT002,3,-63.69463545,24.27472578
5/26/2018,VSAT009,4,-98.36261949,64.32784115
5/24/2018,VSAT006,2,38.95391305,49.69285711
5/21/2018,VSAT006,2,-18.66487343,-94.33331683
5/20/2018,VSAT016,3,-39.31048344,80.98679726
5/27/2018,VSAT023,2,-32.0373468,-54.64325876
5/21/2018,VSAT020,2,-89.48564334,65.56430773
5/24/2018,VSAT022,4,18.30413285,-89.08883872
5/25/2018,VSAT016,4,59.61291893,-80.56079557
5/26/2018,VSAT020,6,82.98997507,-81.26830534
5/21/2018,VSAT005,3,-79.81350111,2.235311332
5/20/2018,VSAT011,5,57.04448296,-95.24358968
5/28/2018,VSAT018,4,58.84816854,13.37713712
5/20/2018,VSAT001,2,-98.95226712,-63.9251458
5/25/2018,VSAT002,6,-1.944169529,-89.51197723
5/26/2018,VSAT014,6,-0.797667764,-65.62407906
5/22/2018,VSAT019,6,-69.87182455,31.30077338
5/24/2018,VSAT005,6,48.30099387,39.2680837
5/26/2018,VSAT002,6,-69.5776914,-80.72988529
5/23/2018,VSAT017,5,-26.62641933,50.39445582
5/27/2018,VSAT021,6,-57.02511481,-97.00616037
5/19/2018,VSAT001,3,28.36608001,-24.8050997
5/28/2018,VSAT021,4,31.39625547,-96.71206546
5/21/2018,VSAT005,2,63.76108964,-40.89280064
5/21/2018,VSAT012,1,59.30919986,13.69898408
5/20/2018,VSAT014,4,-2.969702978,-64.07763239
5/19/2018,VSAT008,4,-46.24499877,92.51500947
5/23/2018,VSAT011,3,-63.60737683,-12.01010164
5/23/2018,VSAT004,5,36.62450794,97.06200222
5/23/2018,VSAT016,5,-32.65583999,40.42956468
5/24/2018,VSAT004,3,-38.8772977,41.61457781
5/23/2018,VSAT015,1,-30.43003571,-68.12212318
5/26/2018,VSAT006,2,7.877593792,-58.867465
5/27/2018,VSAT008,3,-95.54792568,0.397834687
5/25/2018,VSAT009,5,38.09932101,-87.69859586
5/20/2018,VSAT007,6,15.96003266,95.11802598
5/26/2018,VSAT023,2,-23.4518204,-10.79347827
5/26/2018,VSAT013,1,-78.94233206,-22.0817194
5/25/2018,VSAT009,5,-50.32944843,-96.86468337
5/27/2018,VSAT007,4,-74.6266821,14.86836773
5/23/2018,VSAT008,2,29.39571874,-73.82241892
5/23/2018,VSAT014,5,-55.658498,-14.90710031
5/27/2018,VSAT005,5,-70.66225733,22.1991047
5/25/2018,VSAT004,5,-77.37961987,61.54341916
5/25/2018,VSAT003,6,-93.32377106,-9.484874824
5/24/2018,VSAT001,3,-62.33396866,-78.62960104
5/28/2018,VSAT022,4,45.85982587,-53.01018597
5/24/2018,VSAT006,4,-87.38265029,-68.51357434
5/20/2018,VSAT021,1,71.02698999,-39.39064981
5/20/2018,VSAT017,3,-79.76758495,-93.08327078
5/28/2018,VSAT021,6,25.65528054,-49.73293298
5/22/2018,VSAT014,5,80.83873093,84.83789033
5/21/2018,VSAT013,1,-75.89699162,-25.29697905
5/26/2018,VSAT011,6,54.04199556,50.50494111
5/19/2018,VSAT019,5,-83.92691085,-90.93883652
5/19/2018,VSAT022,3,50.39167551,88.1332669
5/28/2018,VSAT013,4,-58.07287492,39.43146124
5/19/2018,VSAT001,2,-50.77225569,46.54853147
5/23/2018,VSAT010,2,-26.85922381,6.56571969
5/26/2018,VSAT008,5,-35.3441156,25.00949902
5/22/2018,VSAT008,2,75.31277545,-77.95729396
5/25/2018,VSAT019,3,58.21265667,75.90996284
5/26/2018,VSAT011,2,49.28489015,-89.43835937
5/25/2018,VSAT007,1,-6.616540835,61.16375758
5/19/2018,VSAT017,2,81.20652797,-37.4316467
5/24/2018,VSAT010,5,-93.02793022,32.57148879
5/24/2018,VSAT008,4,73.42258823,26.10607874
5/23/2018,VSAT013,5,53.77420845,15.02487867
5/24/2018,VSAT010,6,83.43010298,92.6663322
5/25/2018,VSAT009,4,-81.22549396,24.12805544
5/19/2018,VSAT023,1,15.1515481,-63.10816781
5/23/2018,VSAT007,1,-47.78312881,28.07632269
5/28/2018,VSAT007,1,36.5380515,40.8742512
5/23/2018,VSAT004,1,-85.66088026,-50.66879404
5/25/2018,VSAT006,3,-26.14083639,28.43436813
5/22/2018,VSAT020,3,-15.15726157,-45.5504912
5/19/2018,VSAT001,5,-65.53898536,-2.603681642
5/24/2018,VSAT012,1,91.68619173,18.53106998
5/24/2018,VSAT002,3,-92.51316048,-13.22584968
5/19/2018,VSAT020,4,15.42619303,74.73423801
5/20/2018,VSAT023,6,40.00656668,-6.852124284
5/25/2018,VSAT003,2,-78.19691031,83.62040905
5/23/2018,VSAT021,2,-51.9069571,-8.545279415
5/27/2018,VSAT023,4,94.94672355,78.73706733
5/19/2018,VSAT021,1,16.68829427,31.98014366
5/22/2018,VSAT020,4,31.58126657,-52.3798043
5/20/2018,VSAT014,6,-88.87929219,-12.56988808
5/19/2018,VSAT022,2,-64.99934231,89.12061637
5/21/2018,VSAT021,5,-33.96259108,-39.89855414
5/26/2018,VSAT007,2,-22.12574677,-77.12159673
5/20/2018,VSAT011,4,0.976004604,56.50988081
5/26/2018,VSAT016,6,-3.678305255,27.32341889
5/24/2018,VSAT006,6,94.70648221,-81.80737828
5/21/2018,VSAT008,3,-75.90645141,-39.95012221
5/25/2018,VSAT015,5,-95.63795439,66.72420096
5/19/2018,VSAT003,5,-6.397935372,-22.12263126
5/26/2018,VSAT005,2,78.58310881,41.33472025
5/23/2018,VSAT003,1,76.72460942,-91.05524897
5/22/2018,VSAT017,4,-77.88958137,58.41053572
5/19/2018,VSAT020,4,24.43294017,-45.39267144
5/20/2018,VSAT023,5,-11.64907585,-91.13365515
5/24/2018,VSAT010,3,7.438996356,74.75480913
5/24/2018,VSAT022,4,-31.92888389,31.67601095
5/23/2018,VSAT015,5,-36.34470599,-57.76745196
5/27/2018,VSAT017,3,71.47238097,21.03909621
5/28/2018,VSAT006,3,-62.12944525,92.23411349
5/25/2018,VSAT020,1,22.42518668,62.77730719
5/21/2018,VSAT018,5,-50.72635093,72.18213552
5/23/2018,VSAT016,1,49.86871549,85.18986664
5/25/2018,VSAT021,2,-25.19317312,-8.870688043
5/27/2018,VSAT003,1,62.69353304,-77.60628387
5/19/2018,VSAT013,4,20.12578168,37.90685158
5/27/2018,VSAT001,4,-52.98644955,49.03296775
5/27/2018,VSAT006,1,32.13265666,-60.07166191
5/25/2018,VSAT018,5,-59.07156415,-41.63636905
5/27/2018,VSAT009,5,93.72682115,68.10445641
5/19/2018,VSAT015,3,-95.85812111,64.01684913
5/22/2018,VSAT007,3,-9.913989711,4.464193395
5/25/2018,VSAT018,5,72.11281162,-17.79241858
5/27/2018,VSAT011,1,33.91412726,-83.46698424
5/24/2018,VSAT013,2,25.37287963,15.33655142
5/26/2018,VSAT013,1,-81.95814591,83.52517875
5/20/2018,VSAT017,6,30.90612089,-38.74880736
5/19/2018,VSAT005,1,71.42560979,-21.06935033
5/26/2018,VSAT022,2,-0.968809566,69.02680183
5/21/2018,VSAT011,5,76.59733816,9.501996655
5/22/2018,VSAT018,6,85.50387502,-84.22753108
5/26/2018,VSAT010,3,-7.166728259,-62.25370901
5/19/2018,VSAT022,2,66.44269338,45.65994484
5/27/2018,VSAT022,2,-85.20577327,-28.71447889
5/21/2018,VSAT004,1,90.41490397,-36.67923007
5/26/2018,VSAT012,1,59.65744404,48.45034937
5/26/2018,VSAT023,5,74.89391079,31.67438822
5/22/2018,VSAT022,1,-28.4344929,-54.65975708
5/21/2018,VSAT015,4,28.13273322,-90.91729643
5/23/2018,VSAT017,4,4.196328988,17.49490824
5/28/2018,VSAT021,3,2.762709883,-84.48519853
5/20/2018,VSAT007,5,24.34637941,75.53935431
5/19/2018,VSAT003,5,43.07482657,-34.63134172
5/22/2018,VSAT003,6,65.84687408,13.3530998
5/28/2018,VSAT002,4,60.38046521,42.03920767
5/28/2018,VSAT017,5,8.835956802,-90.69958838
5/23/2018,VSAT008,2,81.65748546,-38.81225989
5/28/2018,VSAT015,3,61.33118024,-49.87832631
5/25/2018,VSAT003,3,43.63998596,48.03053756
5/24/2018,VSAT011,3,5.797883929,-7.547246665
5/19/2018,VSAT001,1,24.13301555,-91.20604378
5/19/2018,VSAT008,2,46.46124266,4.63916628
5/24/2018,VSAT002,3,-19.36650317,65.00968907
5/22/2018,VSAT008,3,-11.21886797,-48.66438095
5/27/2018,VSAT022,2,23.73824165,-0.785274541
5/19/2018,VSAT006,4,24.33427539,-67.27892635
5/28/2018,VSAT023,3,-57.07586873,-82.77794361
5/21/2018,VSAT010,3,63.51322836,2.512010172
5/21/2018,VSAT020,1,-70.17808057,-85.80165131
5/26/2018,VSAT015,1,-61.77552733,-50.82055601
5/22/2018,VSAT004,1,-21.50119683,-74.71399266
5/23/2018,VSAT013,1,-90.19202332,-73.99143776
5/19/2018,VSAT009,2,90.23293066,44.16620844
5/23/2018,VSAT018,1,48.56512553,95.83740538
5/28/2018,VSAT013,2,-42.18761338,18.89771236
5/22/2018,VSAT005,6,44.67388689,-28.02896342
5/27/2018,VSAT012,3,67.96727777,-66.87562244
5/23/2018,VSAT007,1,-40.65660803,69.87887207
5/19/2018,VSAT013,2,7.80287358,-41.96050534
5/27/2018,VSAT006,5,-68.64959751,0.234345312
5/23/2018,VSAT015,3,84.26604463,-54.6363182
5/23/2018,VSAT010,1,16.01644114,-65.62728411
5/22/2018,VSAT021,5,34.74124904,-42.34446178
5/21/2018,VSAT016,2,-37.2406124,-53.24448408
5/22/2018,VSAT004,1,-72.31059846,94.88036531
5/27/2018,VSAT021,4,28.00222572,-20.98369301
5/27/2018,VSAT023,5,-20.94470923,68.93824256
5/25/2018,VSAT019,6,67.33077944,-48.63977189
5/21/2018,VSAT015,5,97.66611549,88.1482229
5/27/2018,VSAT009,6,-93.75941505,56.03043787
5/23/2018,VSAT018,2,63.42429086,-54.23085534
5/19/2018,VSAT002,5,-18.77435782,-44.45441733
5/21/2018,VSAT023,6,4.254146122,-64.20057535
5/26/2018,VSAT015,2,32.05910488,-97.56616702
5/27/2018,VSAT019,6,-46.88142831,35.6796806
5/19/2018,VSAT011,5,14.05927246,-49.10308757
5/19/2018,VSAT005,2,-33.4193367,-56.61313982
5/19/2018,VSAT021,6,83.88949905,-67.61908697
5/24/2018,VSAT005,2,-94.50734038,46.14937486
5/20/2018,VSAT014,4,-87.81985355,41.89591415
5/23/2018,VSAT018,2,-23.16055559,-57.49112261
5/24/2018,VSAT002,3,-55.53057128,44.44864513
5/24/2018,VSAT003,2,-74.43073839,26.35443728
5/24/2018,VSAT007,6,-61.09144975,-65.51807678
5/21/2018,VSAT018,2,-22.39207255,-48.11958612
5/26/2018,VSAT004,2,-80.11758704,43.71709498
5/21/2018,VSAT004,1,-4.314982964,19.23176963
5/28/2018,VSAT001,3,-81.63946855,10.14383238
5/23/2018,VSAT005,3,-48.84532018,-98.50489323
5/27/2018,VSAT022,6,-68.94421395,29.65216962
5/21/2018,VSAT014,1,-42.89182298,-52.85393636
5/20/2018,VSAT021,1,20.50421152,76.76821552
5/19/2018,VSAT007,3,97.28438933,-51.68368809
5/20/2018,VSAT022,6,29.68973257,-25.93779375
5/20/2018,VSAT014,2,-45.22313981,-76.91925192
5/19/2018,VSAT015,1,-41.24227669,-28.09322292
5/24/2018,VSAT020,2,-46.03062182,-57.73839837
5/25/2018,VSAT013,3,-83.53317478,-68.89753832
5/25/2018,VSAT006,2,92.46871826,28.84308728
5/22/2018,VSAT023,5,-85.0341133,60.71411758
5/25/2018,VSAT007,6,74.83737763,-88.61069125
5/21/2018,VSAT019,2,-20.08111446,11.76990044
5/20/2018,VSAT009,3,13.65222666,94.66481672
5/25/2018,VSAT003,4,-10.49836535,-4.751214602
5/28/2018,VSAT017,4,63.09357075,26.66465637
5/27/2018,VSAT014,3,-55.40439919,85.20526184
5/22/2018,VSAT015,6,96.39778148,-93.10335326
5/21/2018,VSAT005,2,63.68509663,-3.199612868
5/20/2018,VSAT019,6,43.62218448,-7.494197101
5/27/2018,VSAT005,6,91.05936447,-48.83810288
5/21/2018,VSAT023,6,79.3035986,28.71427084
5/25/2018,VSAT007,2,-31.63815179,62.9591355
5/22/2018,VSAT017,3,24.93503812,-71.18607595
5/28/2018,VSAT002,4,-83.94504016,35.85364775
5/22/2018,VSAT009,6,-54.89317192,20.53842508
5/26/2018,VSAT021,3,-38.65424792,-2.976491393
5/23/2018,VSAT022,2,-84.32411681,90.84481334
5/25/2018,VSAT016,2,-10.80831665,-5.268991625
5/20/2018,VSAT001,5,-17.6874337,72.68315847
5/27/2018,VSAT003,6,-67.9306619,86.70100238
5/25/2018,VSAT012,1,-2.530080756,-77.76254714
5/22/2018,VSAT023,3,-36.74145769,-45.21520826
5/23/2018,VSAT009,5,92.50401357,66.26070857
5/24/2018,VSAT019,4,-66.78083671,69.77302037
5/22/2018,VSAT001,1,-24.28105416,80.57371913
5/22/2018,VSAT019,6,-80.12589039,-97.90003759
5/24/2018,VSAT014,2,2.638391487,9.074376999
5/21/2018,VSAT003,5,41.43294509,-63.28982039
5/20/2018,VSAT009,6,-92.50554839,57.39142073
5/23/2018,VSAT022,1,88.69411207,-81.4451597
5/26/2018,VSAT009,5,-30.74523184,10.00707895
5/21/2018,VSAT022,2,30.70895403,-35.17590534
5/20/2018,VSAT010,3,62.89327413,70.85905599
5/20/2018,VSAT018,5,54.93684928,90.3951818
5/26/2018,VSAT014,5,-80.867132,-62.97168419
5/27/2018,VSAT020,2,95.13924911,-73.44479612
5/25/2018,VSAT009,5,-18.22324275,43.81230218
5/28/2018,VSAT017,3,-35.01070501,87.03268708
5/23/2018,VSAT006,3,-83.59746467,1.222477515
5/26/2018,VSAT022,6,-5.069680967,-49.16701101
5/25/2018,VSAT023,3,60.39099227,-96.88354402
5/19/2018,VSAT010,6,85.50168376,-35.28181149
5/27/2018,VSAT011,4,6.534428017,-22.32092119
5/27/2018,VSAT003,4,13.52463895,48.31589794
5/22/2018,VSAT008,3,69.75434115,-96.90865789
5/27/2018,VSAT011,6,-43.24570172,62.09763804
5/21/2018,VSAT009,4,70.21984477,67.81267799
5/26/2018,VSAT014,3,-21.52261598,37.04915954
5/26/2018,VSAT017,5,91.10088919,-27.79806415
5/24/2018,VSAT021,4,-76.89760078,0.381333566
5/19/2018,VSAT012,2,-69.24448824,-42.25504356
5/22/2018,VSAT008,2,-44.52703643,-20.68039549
5/26/2018,VSAT016,4,74.63116742,-25.55330913
5/21/2018,VSAT003,1,-65.52547087,-68.60234909
5/19/2018,VSAT002,6,64.90981675,53.20729572
5/20/2018,VSAT001,2,-19.92262579,-21.49264208
5/26/2018,VSAT016,4,20.69944795,16.83622939
5/19/2018,VSAT010,5,97.83925676,-17.65858518
5/22/2018,VSAT022,1,11.6470632,26.13376232
5/22/2018,VSAT005,1,60.44733885,-20.34533098
5/20/2018,VSAT021,2,-69.23792934,49.94708626
5/26/2018,VSAT010,1,-44.61233776,16.96047056
5/27/2018,VSAT018,5,-39.5026794,-94.92651529
5/20/2018,VSAT020,3,65.98566084,95.36600618
5/25/2018,VSAT023,5,-58.0506087,96.95818999
5/24/2018,VSAT001,1,-68.86164159,-38.4420952
5/20/2018,VSAT016,1,92.41917402,32.11173968
5/23/2018,VSAT017,5,-10.3934876,92.92376746
5/25/2018,VSAT006,3,-14.9479214,43.79784636
5/21/2018,VSAT002,6,51.46768881,-66.826485
5/26/2018,VSAT011,4,50.70258504,77.25570266
5/24/2018,VSAT004,6,-48.80316644,4.682897474
5/27/2018,VSAT022,5,-38.45182202,-33.58392701
5/21/2018,VSAT019,5,-33.30548991,-79.33457884
5/22/2018,VSAT014,2,-63.60441451,11.9201193
5/23/2018,VSAT001,3,-22.56641778,-70.24730794
5/28/2018,VSAT001,3,-83.72801766,-48.0167309
5/23/2018,VSAT009,1,65.8899351,-95.44241491
5/22/2018,VSAT003,4,-38.05180871,-67.66918154
5/19/2018,VSAT012,6,-7.560989175,21.37033555
5/25/2018,VSAT007,3,32.42892391,15.43952591
5/23/2018,VSAT009,5,78.26691797,57.60353399
5/21/2018,VSAT010,5,43.77327449,15.42097015
5/26/2018,VSAT023,6,-51.80228421,-28.77777707
5/26/2018,VSAT015,4,66.54246936,-88.56824363
5/27/2018,VSAT012,5,67.88169157,15.19522694
5/20/2018,VSAT011,1,-4.122269679,49.39401759
5/24/2018,VSAT012,1,55.21805237,25.22137811
5/24/2018,VSAT016,3,64.16348691,66.1633327
5/28/2018,VSAT012,4,-68.31160673,3.642930452
5/26/2018,VSAT012,5,48.54956118,-15.972596
5/20/2018,VSAT014,4,-65.91530292,67.81908476
5/24/2018,VSAT020,2,94.4048882,63.40797216
5/23/2018,VSAT013,4,63.62895658,91.88901432
5/22/2018,VSAT003,4,-56.1483777,77.67115282
5/25/2018,VSAT008,4,54.25955369,82.73410359
5/20/2018,VSAT012,4,-84.12886915,-46.54901546
5/19/2018,VSAT007,4,-95.54021466,-41.02422485
5/28/2018,VSAT019,1,-50.94232815,92.07001276
5/22/2018,VSAT003,4,45.35562676,-31.11784784
5/22/2018,VSAT012,6,-88.26488894,28.69126622
5/22/2018,VSAT017,1,-5.455127373,-46.66780008
5/25/2018,VSAT006,4,-35.89469524,26.63022637
5/27/2018,VSAT006,3,61.443828,20.13398313
5/26/2018,VSAT003,4,-15.95330254,6.396863719
5/23/2018,VSAT012,4,-36.24506714,49.00718397
5/22/2018,VSAT020,2,-66.01227275,52.46565427
5/20/2018,VSAT013,4,11.04989712,-51.79170897
5/25/2018,VSAT011,6,-65.41588447,5.791575179
5/23/2018,VSAT010,2,-18.68583376,-1.295741243
5/20/2018,VSAT012,1,-26.0067423,32.01925325
5/25/2018,VSAT013,1,31.12370782,-21.74859835
5/26/2018,VSAT002,2,43.12508434,19.53102555
5/25/2018,VSAT023,3,-27.84829157,66.493042
5/21/2018,VSAT017,3,51.42772753,0.804424609
5/19/2018,VSAT013,6,24.41171217,0.306359562
5/22/2018,VSAT017,6,-11.21327492,-72.5726472
5/20/2018,VSAT008,6,-15.50844307,85.68066224
5/25/2018,VSAT005,6,-59.5890535,-35.77960031
5/26/2018,VSAT019,2,-86.64320645,-46.82672049
5/21/2018,VSAT015,1,31.78892777,81.0447157
5/21/2018,VSAT018,4,-15.28233981,40.61879501
5/19/2018,VSAT023,2,-17.35193273,-83.10699298
5/25/2018,VSAT004,1,-91.82800635,77.76446096
5/26/2018,VSAT004,4,-63.44144026,-60.41179306
5/28/2018,VSAT021,6,77.50522662,73.85275854
5/22/2018,VSAT018,5,-76.4744897,29.30417395
5/25/2018,VSAT005,1,-22.62381845,-53.2041914
5/27/2018,VSAT008,3,4.815100916,-71.99267562
5/20/2018,VSAT010,3,80.04316973,-6.264511095
5/27/2018,VSAT009,4,53.32437302,-23.40793136
5/24/2018,VSAT021,1,40.6117797,78.53022112
5/24/2018,VSAT009,6,30.61548486,4.77353005
5/19/2018,VSAT008,5,38.01063065,15.58956471
5/24/2018,VSAT019,3,68.73129248,31.19102181
5/24/2018,VSAT018,6,-20.60784247,62.51397557
5/26/2018,VSAT014,5,-73.0355193,43.56300481
5/28/2018,VSAT020,4,-71.59521297,-78.20945289
5/27/2018,VSAT010,5,50.31665628,-73.81611036
5/20/2018,VSAT004,4,95.61051345,37.99773523
5/28/2018,VSAT018,1,-72.8066503,-13.76263093
5/20/2018,VSAT002,3,3.19118266,14.88006054
5/28/2018,VSAT006,1,21.77935086,-12.76280394
5/22/2018,VSAT006,2,-49.77591922,80.89735358
5/23/2018,VSAT001,3,56.5425593,-88.79955888
5/20/2018,VSAT017,1,-18.54620074,-31.01362034
5/24/2018,VSAT023,5,10.73681448,37.88941122
5/23/2018,VSAT021,2,68.84850649,19.71431908
5/19/2018,VSAT001,2,-82.87189397,-62.65207274
5/25/2018,VSAT006,6,-39.74501248,-66.3959785
5/24/2018,VSAT008,3,-90.65941382,3.566368801
5/24/2018,VSAT015,6,-68.87567567,82.06506953
5/23/2018,VSAT016,3,-70.71819606,-38.89325208
5/26/2018,VSAT002,3,-28.89440123,51.13578881
5/24/2018,VSAT021,2,-43.79520628,-51.66702327
5/20/2018,VSAT004,3,23.45055688,62.43139334
5/26/2018,VSAT002,2,96.75643376,83.12969549
5/24/2018,VSAT016,3,45.10461887,48.19902969
5/24/2018,VSAT013,2,-14.82492385,52.20610106
5/26/2018,VSAT012,4,52.44042324,-22.89037709
5/21/2018,VSAT004,1,94.44335417,-20.25662334
5/23/2018,VSAT022,1,-97.33404743,69.44130858
5/23/2018,VSAT017,2,48.14825421,85.92810188
5/19/2018,VSAT003,5,-3.453618126,-45.2258432
5/24/2018,VSAT019,3,-14.78411409,21.27807409
5/25/2018,VSAT007,6,-96.43411577,-58.51622708
5/26/2018,VSAT001,2,-73.9766016,75.86507112
5/24/2018,VSAT002,2,-43.19549825,68.44856016
5/19/2018,VSAT013,1,-76.08811605,78.52966068
5/20/2018,VSAT011,1,-89.1085356,-79.28215412
5/27/2018,VSAT016,2,55.41838291,-42.91307556
5/23/2018,VSAT012,2,-63.67708164,98.59898995
5/20/2018,VSAT022,2,-74.9291245,-53.06876821
5/19/2018,VSAT022,4,-67.36701953,62.34483894
5/22/2018,VSAT021,2,93.03599972,-55.04382223
5/23/2018,VSAT010,4,-43.07650528,76.75820624
5/27/2018,VSAT012,6,-96.9759123,-60.72084786
5/19/2018,VSAT005,3,-19.80707083,39.70891046
5/21/2018,VSAT023,5,-72.6031908,10.19729381
5/22/2018,VSAT019,5,-38.1472589,63.67969537
5/23/2018,VSAT004,3,-42.66062713,-79.79768168
5/21/2018,VSAT022,3,11.30453894,-14.70361517
5/28/2018,VSAT016,2,-72.90613356,-90.61242985
5/20/2018,VSAT008,6,-61.1415379,68.7942866
5/26/2018,VSAT018,5,72.47275967,78.85044588
5/19/2018,VSAT017,1,-20.16969681,91.55083456
5/19/2018,VSAT019,5,79.32512342,-81.01950178
5/20/2018,VSAT017,3,-18.53496972,-43.03171999
5/24/2018,VSAT003,6,-70.90770322,-80.73911533
5/23/2018,VSAT023,5,-64.34170891,-50.605879
5/23/2018,VSAT004,3,41.11697501,12.80405846
5/21/2018,VSAT004,4,58.45652403,-61.25744295
5/24/2018,VSAT011,1,-54.17177847,39.02959054
5/25/2018,VSAT002,6,-78.88694725,-41.03393169
5/25/2018,VSAT003,1,-65.77518166,-93.70645242
5/27/2018,VSAT015,2,-7.400477097,68.25756685
5/19/2018,VSAT020,5,95.15036474,95.63599028
5/26/2018,VSAT018,6,83.70795041,-29.24416679
5/28/2018,VSAT022,5,88.41299425,56.18689614
5/23/2018,VSAT015,1,-21.05873837,57.19487607
5/27/2018,VSAT012,4,-88.89825372,47.9398765
5/20/2018,VSAT011,4,72.06001659,-51.3838889
5/28/2018,VSAT002,2,71.15761922,29.48119142
5/22/2018,VSAT005,5,-86.98655845,-14.43672306
5/27/2018,VSAT002,5,-31.84976072,61.65997664
5/23/2018,VSAT023,4,13.79104618,21.14035464
5/25/2018,VSAT010,2,70.45652912,-17.50037557
5/27/2018,VSAT008,5,67.4415607,76.58528749
5/26/2018,VSAT022,2,-5.116830707,33.00785193
5/21/2018,VSAT006,5,-47.55567033,87.66177867
5/24/2018,VSAT011,5,-31.35888413,-46.88913181
5/21/2018,VSAT006,1,92.82712225,27.8486727
5/20/2018,VSAT014,6,-91.83590344,56.30056415
5/22/2018,VSAT011,1,96.90146872,-60.17564193
5/21/2018,VSAT022,1,-34.39348319,-42.26812669
5/20/2018,VSAT007,6,32.45789086,96.56396892
5/28/2018,VSAT009,5,-92.67268826,-87.91323958
5/21/2018,VSAT017,6,-29.82442053,-70.10242077
5/27/2018,VSAT002,2,58.85951243,-47.99232279
5/26/2018,VSAT019,3,57.72754641,73.72095555
5/22/2018,VSAT020,2,65.08261289,-57.11651948
5/21/2018,VSAT013,5,-56.35377845,66.56355964
5/25/2018,VSAT023,1,-33.06297852,-77.39214161
5/26/2018,VSAT004,2,77.72434432,90.15127229
5/28/2018,VSAT001,6,-38.68374517,-82.87611109
5/23/2018,VSAT001,2,48.49240328,24.45908826
5/26/2018,VSAT005,3,-40.25443306,41.99138746
5/19/2018,VSAT005,1,54.53558609,12.29070292
5/22/2018,VSAT008,5,56.38067772,2.781843704
5/25/2018,VSAT014,6,-23.39311968,-59.67406613
5/26/2018,VSAT003,4,55.41852728,61.39016822
5/23/2018,VSAT021,2,44.60406381,-97.06795421
5/21/2018,VSAT008,4,81.26786332,-80.96175779
5/26/2018,VSAT004,2,-90.17209074,40.56209065
5/27/2018,VSAT002,1,83.12690422,5.694882274
5/26/2018,VSAT001,4,-32.81730408,18.77331198
